product_id,product_name,category,product_type,brand,price,stock_quantity,rating,is_digital
PROD_004362,Apple Running Shoes,Sports,Running Shoes,Apple,163.01,976,1.1,False
PROD_004363,Adidas Skincare Set,Beauty,Skincare Set,Adidas,83.48,190,2.9,False
PROD_004364,Nike Hair Dryer,Beauty,Hair Dryer,Nike,134.32,280,4.2,False
PROD_004365,Generic Dress,Clothing,Dress,Generic,29.65,179,1.3,False
PROD_004366,Canon Textbook,Books,Textbook,Canon,18.11,734,2.4,False
PROD_004367,Apple Laptop,Electronics,Laptop,Apple,901.18,262,3.3,True
PROD_004368,Generic Smartwatch,Electronics,Smartwatch,Generic,1661.06,256,4.4,False
PROD_004369,Samsung Dress,Clothing,Dress,Samsung,74.81,127,2.7,False
PROD_004370,Samsung Coffee Maker,Home & Garden,Coffee Maker,Samsung,188.8,971,1.4,False
PROD_004371,Nike Cookbook,Books,Cookbook,Nike,30.38,720,4.7,True
PROD_004372,HP Camera,Electronics,Camera,HP,1815.02,7,4.1,False
PROD_004373,HP Perfume,Beauty,Perfume,HP,104.57,489,2.8,False
PROD_004374,Generic Running Shoes,Sports,Running Shoes,Generic,82.8,670,3.5,False
PROD_004375,Dell Tennis Racket,Sports,Tennis Racket,Dell,146.47,766,4.7,False
PROD_004376,HP Children Book,Books,Children Book,HP,15.34,666,2.2,False
PROD_004377,HP Sweater,Clothing,Sweater,HP,41.84,134,3.7,False
PROD_004378,Adidas Jacket,Clothing,Jacket,Adidas,131.98,0,4.3,False
PROD_004379,Sony Jeans,Clothing,Jeans,Sony,92.61,713,3.6,False
PROD_004380,Generic Yoga Mat,Sports,Yoga Mat,Generic,199.71,436,2.0,False
PROD_004381,Adidas Sneakers,Clothing,Sneakers,Adidas,191.73,982,3.8,False
PROD_004382,HP Children Book,Books,Children Book,HP,23.59,523,3.3,False
PROD_004383,Canon Coffee Maker,Home & Garden,Coffee Maker,Canon,296.65,678,1.2,False
PROD_004384,Canon Smartwatch,Electronics,Smartwatch,Canon,502.02,22,5.0,False
PROD_004385,Canon Perfume,Beauty,Perfume,Canon,16.87,956,4.5,False
PROD_004386,Nike Smartphone,Electronics,Smartphone,Nike,502.13,821,2.7,True
PROD_004387,Sony Shampoo,Beauty,Shampoo,Sony,114.98,635,1.4,False
PROD_004388,Generic Smartwatch,Electronics,Smartwatch,Generic,1817.51,951,3.7,False
PROD_004389,Dell Headphones,Electronics,Headphones,Dell,826.02,750,1.2,False
PROD_004390,Samsung Sneakers,Clothing,Sneakers,Samsung,90.05,221,2.3,False
PROD_004391,Nike Cycling Helmet,Sports,Cycling Helmet,Nike,128.57,259,4.3,False
PROD_004392,Samsung Cookbook,Books,Cookbook,Samsung,27.79,202,1.5,False
PROD_004393,Adidas Vacuum Cleaner,Home & Garden,Vacuum Cleaner,Adidas,30.69,648,1.3,False
PROD_004394,Canon Perfume,Beauty,Perfume,Canon,90.6,774,2.3,False
PROD_004395,Adidas Children Book,Books,Children Book,Adidas,11.05,406,1.9,True
PROD_004396,Sony Camera,Electronics,Camera,Sony,1485.22,332,3.2,False
PROD_004397,Nike Dress,Clothing,Dress,Nike,55.84,491,2.6,False
PROD_004398,Nike Bedding,Home & Garden,Bedding,Nike,282.25,279,4.9,False
PROD_004399,Nike Shampoo,Beauty,Shampoo,Nike,20.43,470,4.3,False
PROD_004400,Samsung Camera,Electronics,Camera,Samsung,1418.65,59,4.3,False
PROD_004401,Generic Bedding,Home & Garden,Bedding,Generic,398.71,686,3.5,False
PROD_004402,HP Tablet,Electronics,Tablet,HP,1020.48,302,3.7,False
PROD_004403,Samsung Headphones,Electronics,Headphones,Samsung,1993.55,229,1.5,False
PROD_004404,Apple Children Book,Books,Children Book,Apple,10.2,714,4.1,False
PROD_004405,Samsung Garden Tools,Home & Garden,Garden Tools,Samsung,335.21,847,3.2,False
PROD_004406,HP Biography,Books,Biography,HP,21.6,178,3.3,False
PROD_004407,Adidas Yoga Mat,Sports,Yoga Mat,Adidas,84.84,387,4.2,False
PROD_004408,HP Vacuum Cleaner,Home & Garden,Vacuum Cleaner,HP,321.76,651,1.5,False
PROD_004409,HP Bedding,Home & Garden,Bedding,HP,144.25,671,2.9,False
PROD_004410,HP Tennis Racket,Sports,Tennis Racket,HP,85.29,859,1.2,False
PROD_004411,Dell Yoga Mat,Sports,Yoga Mat,Dell,47.0,181,4.2,False
PROD_004412,Samsung Tablet,Electronics,Tablet,Samsung,320.14,317,1.8,False
PROD_004413,Dell Cycling Helmet,Sports,Cycling Helmet,Dell,198.89,612,3.2,False
PROD_004414,Samsung Yoga Mat,Sports,Yoga Mat,Samsung,43.46,334,2.8,False
PROD_004415,Sony Yoga Mat,Sports,Yoga Mat,Sony,269.98,89,3.4,False
PROD_004416,Apple Perfume,Beauty,Perfume,Apple,108.11,661,3.0,False
PROD_004417,Generic Kitchenware,Home & Garden,Kitchenware,Generic,107.62,225,1.6,False
PROD_004418,Nike Dress,Clothing,Dress,Nike,96.5,929,1.7,False
PROD_004419,Dell Sneakers,Clothing,Sneakers,Dell,147.68,13,1.1,False
PROD_004420,Canon Dress,Clothing,Dress,Canon,168.71,275,3.5,False
PROD_004421,Apple Garden Tools,Home & Garden,Garden Tools,Apple,174.14,51,3.8,False
PROD_004422,HP Tablet,Electronics,Tablet,HP,1831.14,399,3.7,False
PROD_004423,Generic Smartwatch,Electronics,Smartwatch,Generic,964.6,513,3.2,True
PROD_004424,HP Tablet,Electronics,Tablet,HP,1831.43,827,1.9,False
PROD_004425,Sony Cookbook,Books,Cookbook,Sony,26.0,200,2.5,False
PROD_004426,HP Kitchenware,Home & Garden,Kitchenware,HP,332.66,830,3.1,False
PROD_004427,Dell Coffee Maker,Home & Garden,Coffee Maker,Dell,40.21,773,1.5,False
PROD_004428,HP Jacket,Clothing,Jacket,HP,153.39,408,3.9,False
PROD_004429,Dell Cycling Helmet,Sports,Cycling Helmet,Dell,182.91,898,3.3,False
PROD_004430,Nike Coffee Maker,Home & Garden,Coffee Maker,Nike,35.87,676,2.0,False
PROD_004431,Canon Laptop,Electronics,Laptop,Canon,63.21,885,2.9,False
PROD_004432,Sony Tennis Racket,Sports,Tennis Racket,Sony,137.35,589,3.1,False
PROD_004433,Apple T-Shirt,Clothing,T-Shirt,Apple,184.0,972,1.7,False
PROD_004434,Adidas Cycling Helmet,Sports,Cycling Helmet,Adidas,204.44,749,2.9,False
PROD_004435,Generic Sneakers,Clothing,Sneakers,Generic,164.35,590,4.2,False
PROD_004436,Samsung Jeans,Clothing,Jeans,Samsung,199.8,123,2.3,False
PROD_004437,HP Tablet,Electronics,Tablet,HP,1734.73,737,2.0,True
PROD_004438,Adidas Skincare Set,Beauty,Skincare Set,Adidas,98.64,868,1.3,False
PROD_004439,Samsung Perfume,Beauty,Perfume,Samsung,64.05,126,2.5,False
PROD_004440,Sony Smartphone,Electronics,Smartphone,Sony,1097.25,418,3.7,False
PROD_004441,Sony Hair Dryer,Beauty,Hair Dryer,Sony,103.35,386,3.0,False
PROD_004442,HP Soccer Ball,Sports,Soccer Ball,HP,209.77,244,2.0,False
PROD_004443,Apple Vacuum Cleaner,Home & Garden,Vacuum Cleaner,Apple,409.86,482,3.1,False
PROD_004444,Sony Hair Dryer,Beauty,Hair Dryer,Sony,37.28,529,3.0,False
PROD_004445,Samsung Headphones,Electronics,Headphones,Samsung,1065.56,519,3.9,True
PROD_004446,Dell Smartphone,Electronics,Smartphone,Dell,637.88,979,2.4,False
PROD_004447,Apple Skincare Set,Beauty,Skincare Set,Apple,130.07,138,4.7,False
PROD_004448,Nike Skincare Set,Beauty,Skincare Set,Nike,76.17,536,1.4,False
PROD_004449,Apple Sweater,Clothing,Sweater,Apple,90.09,614,4.7,False
PROD_004450,Sony Fiction Novel,Books,Fiction Novel,Sony,10.86,220,3.9,False
PROD_004451,Generic Children Book,Books,Children Book,Generic,28.46,2,3.9,False
PROD_004452,Canon Hair Dryer,Beauty,Hair Dryer,Canon,86.77,498,1.3,False
PROD_004453,Dell Soccer Ball,Sports,Soccer Ball,Dell,76.43,213,3.6,False
PROD_004454,Sony Makeup Kit,Beauty,Makeup Kit,Sony,73.68,759,1.6,False
PROD_004455,Dell Running Shoes,Sports,Running Shoes,Dell,130.44,593,2.8,False
PROD_004456,Canon Skincare Set,Beauty,Skincare Set,Canon,109.95,66,1.4,False
PROD_004457,Canon Jeans,Clothing,Jeans,Canon,82.07,401,1.9,False
PROD_004458,HP Yoga Mat,Sports,Yoga Mat,HP,197.01,254,1.4,False
PROD_004459,Nike Tennis Racket,Sports,Tennis Racket,Nike,188.24,5,3.8,False
PROD_004460,Nike Smartwatch,Electronics,Smartwatch,Nike,1787.07,368,3.5,True
PROD_004461,Nike Sneakers,Clothing,Sneakers,Nike,108.44,28,3.5,False
PROD_004462,Generic Vacuum Cleaner,Home & Garden,Vacuum Cleaner,Generic,343.73,238,3.4,False
PROD_004463,Apple Makeup Kit,Beauty,Makeup Kit,Apple,53.64,125,2.0,False
PROD_004464,Canon Coffee Maker,Home & Garden,Coffee Maker,Canon,39.27,483,1.1,False
PROD_004465,Nike Smartwatch,Electronics,Smartwatch,Nike,1005.26,177,2.3,False
PROD_004466,Sony Perfume,Beauty,Perfume,Sony,106.13,952,4.6,False
PROD_004467,Apple Shampoo,Beauty,Shampoo,Apple,46.85,108,4.1,False
PROD_004468,HP Biography,Books,Biography,HP,28.79,782,1.6,True
PROD_004469,HP Vacuum Cleaner,Home & Garden,Vacuum Cleaner,HP,109.69,318,2.6,False
PROD_004470,Apple Dress,Clothing,Dress,Apple,104.21,23,2.8,False
PROD_004471,Samsung Makeup Kit,Beauty,Makeup Kit,Samsung,89.09,384,3.0,False
PROD_004472,HP Dumbbells,Sports,Dumbbells,HP,106.92,53,3.6,False
PROD_004473,Apple Coffee Maker,Home & Garden,Coffee Maker,Apple,454.76,769,1.1,False
PROD_004474,Adidas Soccer Ball,Sports,Soccer Ball,Adidas,172.82,165,2.3,False
PROD_004475,Dell Yoga Mat,Sports,Yoga Mat,Dell,277.03,834,3.7,False
PROD_004476,Dell Camera,Electronics,Camera,Dell,513.47,119,2.5,False
PROD_004477,Sony Jeans,Clothing,Jeans,Sony,182.45,762,1.7,False
PROD_004478,Apple Self-Help,Books,Self-Help,Apple,35.09,320,4.9,False
PROD_004479,Apple Jacket,Clothing,Jacket,Apple,77.28,886,2.0,False
PROD_004480,Sony Perfume,Beauty,Perfume,Sony,121.01,135,3.5,False
PROD_004481,Samsung Furniture,Home & Garden,Furniture,Samsung,201.89,652,2.6,False
PROD_004482,HP Cycling Helmet,Sports,Cycling Helmet,HP,105.94,99,1.2,False
PROD_004483,HP Tennis Racket,Sports,Tennis Racket,HP,282.92,621,2.2,False
PROD_004484,Adidas Laptop,Electronics,Laptop,Adidas,300.31,326,5.0,False
PROD_004485,Sony Sweater,Clothing,Sweater,Sony,156.67,420,2.3,False
PROD_004486,HP Skincare Set,Beauty,Skincare Set,HP,42.54,297,4.3,False
PROD_004487,Sony Bedding,Home & Garden,Bedding,Sony,107.29,830,3.6,False
PROD_004488,Dell Smartphone,Electronics,Smartphone,Dell,60.14,57,4.3,True
PROD_004489,Dell Running Shoes,Sports,Running Shoes,Dell,239.57,439,2.0,False
PROD_004490,Dell Self-Help,Books,Self-Help,Dell,27.74,394,4.2,True
PROD_004491,Canon Cookbook,Books,Cookbook,Canon,14.72,957,4.1,True
PROD_004492,Generic Bedding,Home & Garden,Bedding,Generic,235.88,878,2.3,False
PROD_004493,Samsung Hair Dryer,Beauty,Hair Dryer,Samsung,100.77,641,3.0,False
PROD_004494,Canon Garden Tools,Home & Garden,Garden Tools,Canon,424.13,674,4.7,False
PROD_004495,Generic Moisturizer,Beauty,Moisturizer,Generic,41.22,108,1.2,False
PROD_004496,Canon Tennis Racket,Sports,Tennis Racket,Canon,92.44,896,3.1,False
PROD_004497,Nike Sneakers,Clothing,Sneakers,Nike,172.78,431,2.3,False
PROD_004498,Apple Coffee Maker,Home & Garden,Coffee Maker,Apple,46.55,457,4.3,False
PROD_004499,Canon Coffee Maker,Home & Garden,Coffee Maker,Canon,480.74,437,3.3,False
PROD_004500,Sony Dumbbells,Sports,Dumbbells,Sony,143.62,485,2.5,False
PROD_004501,Samsung Moisturizer,Beauty,Moisturizer,Samsung,65.17,742,2.3,False
PROD_004502,Samsung Dumbbells,Sports,Dumbbells,Samsung,46.03,192,4.5,False
PROD_004503,Sony T-Shirt,Clothing,T-Shirt,Sony,156.86,417,3.1,False
PROD_004504,Dell Garden Tools,Home & Garden,Garden Tools,Dell,251.13,675,3.6,False
PROD_004505,Dell Shampoo,Beauty,Shampoo,Dell,23.27,592,3.5,False
PROD_004506,Canon Furniture,Home & Garden,Furniture,Canon,178.89,637,4.6,False
PROD_004507,Apple Tennis Racket,Sports,Tennis Racket,Apple,180.52,438,2.1,False
PROD_004508,Dell Smartwatch,Electronics,Smartwatch,Dell,264.81,371,1.6,False
PROD_004509,Samsung Smartwatch,Electronics,Smartwatch,Samsung,602.12,438,4.4,False
PROD_004510,Adidas Garden Tools,Home & Garden,Garden Tools,Adidas,94.2,869,3.9,False
PROD_004511,Canon Sneakers,Clothing,Sneakers,Canon,63.07,329,4.3,False
PROD_004512,Samsung T-Shirt,Clothing,T-Shirt,Samsung,86.0,810,1.7,False
PROD_004513,Dell Tennis Racket,Sports,Tennis Racket,Dell,208.11,395,2.2,False
PROD_004514,Generic Fiction Novel,Books,Fiction Novel,Generic,36.84,879,3.2,False
PROD_004515,Dell Soccer Ball,Sports,Soccer Ball,Dell,96.55,631,4.0,False
PROD_004516,Samsung Sweater,Clothing,Sweater,Samsung,126.91,556,2.1,False
PROD_004517,Nike Textbook,Books,Textbook,Nike,44.09,203,3.9,False
PROD_004518,Samsung Shampoo,Beauty,Shampoo,Samsung,17.24,621,4.4,False
PROD_004519,Samsung Running Shoes,Sports,Running Shoes,Samsung,46.08,238,1.5,False
PROD_004520,Canon Jeans,Clothing,Jeans,Canon,132.62,169,3.4,False
PROD_004521,Adidas Moisturizer,Beauty,Moisturizer,Adidas,99.35,606,3.4,False
PROD_004522,Generic Skincare Set,Beauty,Skincare Set,Generic,32.28,673,2.6,False
PROD_004523,Apple Coffee Maker,Home & Garden,Coffee Maker,Apple,125.6,418,3.8,False
PROD_004524,Dell Smartphone,Electronics,Smartphone,Dell,582.34,429,1.6,False
PROD_004525,HP Headphones,Electronics,Headphones,HP,1453.25,376,1.4,True
PROD_004526,Nike Dumbbells,Sports,Dumbbells,Nike,162.59,201,1.6,False
PROD_004527,Samsung Tennis Racket,Sports,Tennis Racket,Samsung,58.9,907,1.4,False
PROD_004528,Dell Dumbbells,Sports,Dumbbells,Dell,252.93,566,3.0,False
PROD_004529,Sony Cycling Helmet,Sports,Cycling Helmet,Sony,116.98,855,3.2,False
PROD_004530,Nike Perfume,Beauty,Perfume,Nike,144.27,794,4.3,False
PROD_004531,Apple Running Shoes,Sports,Running Shoes,Apple,53.6,647,3.0,False
PROD_004532,Adidas Perfume,Beauty,Perfume,Adidas,42.08,492,1.1,False
PROD_004533,Adidas T-Shirt,Clothing,T-Shirt,Adidas,29.68,597,4.5,False
PROD_004534,Adidas Vacuum Cleaner,Home & Garden,Vacuum Cleaner,Adidas,76.74,454,1.2,False
PROD_004535,Dell Skincare Set,Beauty,Skincare Set,Dell,67.41,123,2.3,False
PROD_004536,Dell Soccer Ball,Sports,Soccer Ball,Dell,233.83,580,2.9,False
PROD_004537,Sony Children Book,Books,Children Book,Sony,39.72,738,4.4,True
PROD_004538,Adidas Makeup Kit,Beauty,Makeup Kit,Adidas,13.24,87,3.6,False
PROD_004539,Dell Headphones,Electronics,Headphones,Dell,444.87,740,2.3,False
PROD_004540,Generic Fiction Novel,Books,Fiction Novel,Generic,17.93,948,4.9,False
PROD_004541,Nike Skincare Set,Beauty,Skincare Set,Nike,118.72,420,4.5,False
PROD_004542,Dell Dress,Clothing,Dress,Dell,76.43,715,2.7,False
PROD_004543,Adidas Furniture,Home & Garden,Furniture,Adidas,456.66,277,4.7,False
PROD_004544,Apple Furniture,Home & Garden,Furniture,Apple,111.91,190,3.8,False
PROD_004545,Samsung Laptop,Electronics,Laptop,Samsung,1397.22,570,3.1,False
PROD_004546,Nike Textbook,Books,Textbook,Nike,16.91,725,3.0,False
PROD_004547,Nike Makeup Kit,Beauty,Makeup Kit,Nike,95.19,923,3.0,False
PROD_004548,Apple Tennis Racket,Sports,Tennis Racket,Apple,126.53,225,1.8,False
PROD_004549,Sony Coffee Maker,Home & Garden,Coffee Maker,Sony,416.82,701,4.0,False
PROD_004550,Nike Jacket,Clothing,Jacket,Nike,184.1,730,4.8,False
PROD_004551,HP Shampoo,Beauty,Shampoo,HP,71.8,850,4.6,False
PROD_004552,Samsung Jeans,Clothing,Jeans,Samsung,190.15,839,1.6,False
PROD_004553,Samsung Makeup Kit,Beauty,Makeup Kit,Samsung,148.58,406,1.7,False
PROD_004554,Nike Self-Help,Books,Self-Help,Nike,30.64,651,3.9,True
PROD_004555,Adidas Moisturizer,Beauty,Moisturizer,Adidas,138.72,606,3.5,False
PROD_004556,Canon Tennis Racket,Sports,Tennis Racket,Canon,100.51,270,2.3,False
PROD_004557,HP Soccer Ball,Sports,Soccer Ball,HP,31.86,21,1.2,False
PROD_004558,HP Cycling Helmet,Sports,Cycling Helmet,HP,223.61,238,1.3,False
PROD_004559,Nike Tennis Racket,Sports,Tennis Racket,Nike,262.86,616,2.9,False
PROD_004560,Apple Biography,Books,Biography,Apple,23.38,954,1.3,True
PROD_004561,HP Coffee Maker,Home & Garden,Coffee Maker,HP,325.02,472,1.7,False
PROD_004562,Adidas Makeup Kit,Beauty,Makeup Kit,Adidas,84.42,75,1.3,False
PROD_004563,Sony Camera,Electronics,Camera,Sony,521.53,781,3.8,True
PROD_004564,Canon T-Shirt,Clothing,T-Shirt,Canon,79.18,601,4.7,False
PROD_004565,Adidas Garden Tools,Home & Garden,Garden Tools,Adidas,394.53,85,2.7,False
PROD_004566,Sony Laptop,Electronics,Laptop,Sony,1302.18,518,3.0,True
PROD_004567,Generic Vacuum Cleaner,Home & Garden,Vacuum Cleaner,Generic,211.44,512,3.6,False
PROD_004568,Generic Tennis Racket,Sports,Tennis Racket,Generic,119.46,961,1.8,False
PROD_004569,Samsung Laptop,Electronics,Laptop,Samsung,1714.3,734,1.6,True
PROD_004570,Generic Yoga Mat,Sports,Yoga Mat,Generic,209.18,437,3.9,False
PROD_004571,Apple Soccer Ball,Sports,Soccer Ball,Apple,263.52,103,2.9,False
PROD_004572,Samsung Vacuum Cleaner,Home & Garden,Vacuum Cleaner,Samsung,220.44,185,3.3,False
PROD_004573,Canon Shampoo,Beauty,Shampoo,Canon,147.38,343,4.2,False
PROD_004574,Canon Dress,Clothing,Dress,Canon,118.83,138,2.4,False
PROD_004575,Adidas Yoga Mat,Sports,Yoga Mat,Adidas,90.38,99,1.6,False
PROD_004576,Sony Moisturizer,Beauty,Moisturizer,Sony,107.75,630,2.1,False
PROD_004577,Canon Hair Dryer,Beauty,Hair Dryer,Canon,83.42,607,3.2,False
PROD_004578,Canon Dumbbells,Sports,Dumbbells,Canon,281.74,403,1.1,False
PROD_004579,Sony Perfume,Beauty,Perfume,Sony,119.43,270,1.5,False
PROD_004580,HP Bedding,Home & Garden,Bedding,HP,294.75,395,4.2,False
PROD_004581,Generic Smartwatch,Electronics,Smartwatch,Generic,894.73,720,3.6,True
PROD_004582,HP Vacuum Cleaner,Home & Garden,Vacuum Cleaner,HP,468.78,958,4.2,False
PROD_004583,Generic Self-Help,Books,Self-Help,Generic,30.3,874,3.2,False
PROD_004584,HP Children Book,Books,Children Book,HP,48.24,269,3.0,False
PROD_004585,Nike Soccer Ball,Sports,Soccer Ball,Nike,157.66,431,1.4,False
PROD_004586,Apple Dumbbells,Sports,Dumbbells,Apple,252.6,153,4.4,False
PROD_004587,Generic Kitchenware,Home & Garden,Kitchenware,Generic,286.98,711,2.5,False
PROD_004588,Samsung Laptop,Electronics,Laptop,Samsung,1248.62,369,4.0,False
PROD_004589,HP Smartphone,Electronics,Smartphone,HP,1885.42,952,1.4,True
PROD_004590,Nike Running Shoes,Sports,Running Shoes,Nike,114.33,482,3.4,False
PROD_004591,Canon Jeans,Clothing,Jeans,Canon,96.42,751,2.4,False
PROD_004592,Dell Cycling Helmet,Sports,Cycling Helmet,Dell,240.47,175,2.1,False
PROD_004593,Samsung T-Shirt,Clothing,T-Shirt,Samsung,148.9,810,1.9,False
PROD_004594,Sony Smartwatch,Electronics,Smartwatch,Sony,936.77,454,3.7,False
PROD_004595,Apple Cookbook,Books,Cookbook,Apple,34.79,47,4.8,False
PROD_004596,Apple Bedding,Home & Garden,Bedding,Apple,81.89,655,2.4,False
PROD_004597,HP Shampoo,Beauty,Shampoo,HP,11.11,529,3.2,False
PROD_004598,Sony Bedding,Home & Garden,Bedding,Sony,367.31,858,2.4,False
PROD_004599,Dell Kitchenware,Home & Garden,Kitchenware,Dell,47.25,845,4.4,False
PROD_004600,Dell Running Shoes,Sports,Running Shoes,Dell,271.88,193,2.2,False
PROD_004601,Canon T-Shirt,Clothing,T-Shirt,Canon,43.49,277,1.5,False
PROD_004602,Dell Furniture,Home & Garden,Furniture,Dell,225.45,545,2.7,False
PROD_004603,Sony Biography,Books,Biography,Sony,35.77,705,3.9,True
PROD_004604,Generic Cycling Helmet,Sports,Cycling Helmet,Generic,148.24,677,4.6,False
PROD_004605,Apple Camera,Electronics,Camera,Apple,674.17,142,1.8,True
PROD_004606,Samsung Yoga Mat,Sports,Yoga Mat,Samsung,244.18,967,3.7,False
PROD_004607,Canon Soccer Ball,Sports,Soccer Ball,Canon,28.98,138,3.6,False
PROD_004608,Canon Smartphone,Electronics,Smartphone,Canon,1926.21,285,3.6,False
PROD_004609,Nike Shampoo,Beauty,Shampoo,Nike,90.77,268,4.8,False
PROD_004610,Canon T-Shirt,Clothing,T-Shirt,Canon,134.68,259,4.3,False
PROD_004611,Sony Shampoo,Beauty,Shampoo,Sony,129.25,365,4.6,False
PROD_004612,HP Biography,Books,Biography,HP,36.61,320,1.3,True
PROD_004613,Samsung Bedding,Home & Garden,Bedding,Samsung,379.92,800,1.4,False
PROD_004614,Dell Kitchenware,Home & Garden,Kitchenware,Dell,319.87,489,4.1,False
PROD_004615,Sony Children Book,Books,Children Book,Sony,16.83,313,2.7,False
PROD_004616,Nike Bedding,Home & Garden,Bedding,Nike,45.29,676,1.4,False
PROD_004617,Nike Camera,Electronics,Camera,Nike,1696.26,113,1.3,True
PROD_004618,Dell Jacket,Clothing,Jacket,Dell,186.25,659,3.5,False
PROD_004619,Generic Bedding,Home & Garden,Bedding,Generic,76.6,526,4.2,False
PROD_004620,Generic Jeans,Clothing,Jeans,Generic,139.71,249,2.1,False
PROD_004621,HP Yoga Mat,Sports,Yoga Mat,HP,237.13,7,1.7,False
PROD_004622,Adidas Jeans,Clothing,Jeans,Adidas,82.82,206,3.1,False
PROD_004623,Generic Skincare Set,Beauty,Skincare Set,Generic,59.4,918,4.3,False
PROD_004624,Generic Coffee Maker,Home & Garden,Coffee Maker,Generic,91.72,903,2.0,False
PROD_004625,Samsung Jeans,Clothing,Jeans,Samsung,53.47,773,2.8,False
PROD_004626,Dell Jeans,Clothing,Jeans,Dell,106.27,525,2.6,False
PROD_004627,Dell Hair Dryer,Beauty,Hair Dryer,Dell,63.46,958,2.1,False
PROD_004628,Nike Shampoo,Beauty,Shampoo,Nike,127.78,173,4.9,False
PROD_004629,HP Dumbbells,Sports,Dumbbells,HP,239.55,846,2.8,False
PROD_004630,Generic Sweater,Clothing,Sweater,Generic,24.88,745,1.8,False
PROD_004631,HP Furniture,Home & Garden,Furniture,HP,63.18,493,4.4,False
PROD_004632,HP Perfume,Beauty,Perfume,HP,16.3,675,4.1,False
PROD_004633,Canon Dress,Clothing,Dress,Canon,105.9,407,2.3,False
PROD_004634,Adidas T-Shirt,Clothing,T-Shirt,Adidas,50.08,845,2.2,False
PROD_004635,Generic Soccer Ball,Sports,Soccer Ball,Generic,121.74,501,4.5,False
PROD_004636,Sony Dumbbells,Sports,Dumbbells,Sony,204.25,282,1.0,False
PROD_004637,Sony Tablet,Electronics,Tablet,Sony,80.79,107,4.3,False
PROD_004638,Generic Soccer Ball,Sports,Soccer Ball,Generic,217.29,459,2.4,False
PROD_004639,Dell Vacuum Cleaner,Home & Garden,Vacuum Cleaner,Dell,44.34,78,3.3,False
PROD_004640,Sony Shampoo,Beauty,Shampoo,Sony,37.32,442,4.3,False
PROD_004641,Adidas Vacuum Cleaner,Home & Garden,Vacuum Cleaner,Adidas,392.15,530,3.3,False
PROD_004642,Dell Makeup Kit,Beauty,Makeup Kit,Dell,10.52,437,2.9,False
PROD_004643,Dell Soccer Ball,Sports,Soccer Ball,Dell,62.76,334,1.8,False
PROD_004644,Generic Running Shoes,Sports,Running Shoes,Generic,178.66,370,4.3,False
PROD_004645,HP Running Shoes,Sports,Running Shoes,HP,176.5,614,4.2,False
PROD_004646,Dell Tennis Racket,Sports,Tennis Racket,Dell,121.45,466,1.1,False
PROD_004647,Samsung T-Shirt,Clothing,T-Shirt,Samsung,75.77,991,3.2,False
PROD_004648,Generic Dress,Clothing,Dress,Generic,152.07,884,2.4,False
PROD_004649,Adidas Shampoo,Beauty,Shampoo,Adidas,10.58,551,3.1,False
PROD_004650,Apple Smartphone,Electronics,Smartphone,Apple,997.27,707,1.5,True
PROD_004651,Nike Vacuum Cleaner,Home & Garden,Vacuum Cleaner,Nike,97.17,316,3.3,False
PROD_004652,Sony Makeup Kit,Beauty,Makeup Kit,Sony,11.23,485,3.2,False
PROD_004653,Adidas Tablet,Electronics,Tablet,Adidas,121.9,750,1.7,True
PROD_004654,Samsung Vacuum Cleaner,Home & Garden,Vacuum Cleaner,Samsung,61.61,71,4.6,False
PROD_004655,Canon Textbook,Books,Textbook,Canon,13.2,603,3.4,False
PROD_004656,Samsung Soccer Ball,Sports,Soccer Ball,Samsung,67.45,854,2.0,False
PROD_004657,HP Biography,Books,Biography,HP,23.13,134,2.1,False
PROD_004658,Apple Cycling Helmet,Sports,Cycling Helmet,Apple,50.44,191,2.5,False
PROD_004659,Adidas Hair Dryer,Beauty,Hair Dryer,Adidas,140.94,816,4.1,False
PROD_004660,HP Coffee Maker,Home & Garden,Coffee Maker,HP,146.98,869,1.5,False
PROD_004661,Canon Makeup Kit,Beauty,Makeup Kit,Canon,51.4,68,1.0,False
PROD_004662,Apple T-Shirt,Clothing,T-Shirt,Apple,188.83,617,1.5,False
PROD_004663,Nike Biography,Books,Biography,Nike,42.02,10,3.8,False
PROD_004664,Samsung Jeans,Clothing,Jeans,Samsung,73.07,296,2.5,False
PROD_004665,Samsung Skincare Set,Beauty,Skincare Set,Samsung,92.3,392,1.6,False
PROD_004666,Apple Yoga Mat,Sports,Yoga Mat,Apple,158.04,1,1.8,False
PROD_004667,Generic Smartphone,Electronics,Smartphone,Generic,653.79,829,3.4,False
PROD_004668,Dell Bedding,Home & Garden,Bedding,Dell,196.53,165,3.8,False
PROD_004669,Generic Textbook,Books,Textbook,Generic,32.67,798,3.7,False
PROD_004670,Adidas Shampoo,Beauty,Shampoo,Adidas,16.81,797,1.9,False
PROD_004671,Adidas Vacuum Cleaner,Home & Garden,Vacuum Cleaner,Adidas,330.67,930,4.5,False
PROD_004672,Generic Fiction Novel,Books,Fiction Novel,Generic,31.73,979,2.2,True
PROD_004673,Samsung Camera,Electronics,Camera,Samsung,158.25,487,2.1,True
PROD_004674,Sony Sneakers,Clothing,Sneakers,Sony,51.73,970,4.4,False
PROD_004675,Sony Running Shoes,Sports,Running Shoes,Sony,35.16,566,2.6,False
PROD_004676,Nike Shampoo,Beauty,Shampoo,Nike,85.39,899,1.8,False
